,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ
14,0.000775603728123,0.0663566202073,0.0119678176139,0.031922497404,0.0520153322051,0.00722809039319,0.00443949547091,0.0229378881757,-0.0350944252828,0.0637218202195
15,0.0246643410379,0.0588993602597,-0.0177819841826,-0.0043462795266,0.110429669948,0.000875830219215,0.0346651243375,-0.0193787054386,0.0329532881392,0.0552448588082
16,-0.00236028993862,0.0690374542955,-0.0251213875914,0.0199393265771,-0.0136877558657,-0.0370947579145,-0.00931578995568,-0.0217677102803,0.0716781880876,0.0427598646548
17,-0.0244476331116,-0.0586158832898,-0.00180135997708,-0.0243665704994,0.00193592651335,0.00630783861274,-0.001109818567,0.00728533891996,-0.0259409125882,-0.0520375376121
18,-0.00262488262575,0.0580227606829,0.0104953421358,-0.00577469567005,0.0305333690204,-0.0633128694918,-0.00846823821347,0.0184237881312,-0.0150212348922,0.000152581949387
19,-0.00584594063823,0.0351716906205,-0.0811014946643,0.0101584375734,-0.00126127655781,0.0131934126194,-0.0183605796107,-0.0353993889868,-0.0224772739805,0.0188106196483
20,0.0120799513092,0.0155573850289,0.0351879566059,-0.0151916663599,-0.00169449493653,0.0173752887017,0.0269103408286,0.0265183345407,0.00792528027642,-0.000771381520351
21,-0.020868708632,-0.0155255559646,-0.0133991537663,-0.020051892969,-0.0201505596052,-0.0271871731101,-0.0178030995666,0.0415754244751,-0.00971827582764,-0.0129416129243
22,0.0135951629031,0.0302550139619,-0.0503993250112,0.0146273283873,0.0135624477723,-0.0207174765109,0.018563520564,0.03962682453,0.0141243313957,0.00651754187996
23,-0.0111132130847,0.150177550604,0.0583841477061,0.0155170933266,0.0461747440063,0.0137709123175,0.00175429681632,-0.0265533788848,0.00583847906841,0.10698113115
24,-0.033788224374,0.0078483728137,-0.00106697618867,0.0157993994088,-0.0347025275892,-0.00887940978653,-0.0469771590076,-0.0138541566144,0.0332277416607,0.0144962074184
25,0.0226370121649,-0.00971287247341,-0.0328794841828,-0.00994364786251,0.056286748799,-0.0199632860517,0.0156101467236,-0.0116378765833,0.0328761884981,-0.00118481406866
26,0.0235649770703,-0.0884683361872,-0.010690526855,0.0391492923603,0.055471577731,0.0232646908808,0.0162042663702,0.026003741128,-0.0114224429025,-0.0168796215255
27,0.0209361014708,0.0871100040442,-0.0384399773968,0.0240042263424,0.054017754017,-0.0175055414066,0.00807068095964,0.0157463860856,-0.0094916562545,0.0590428279111
28,-0.0246475821594,0.0552670826116,-0.0390119310809,0.0371551092996,-0.0251616322643,0.010205167865,0.0104372794775,-0.0260232339743,0.0156343390593,0.00291212800981
29,-0.0134395887063,-0.0270182008736,-0.0564606314735,-0.00117376392637,-0.0112796801112,-0.0418051571465,0.00881379405622,-0.0302220635604,0.0106535909292,-0.020405493104
30,-0.0398247997375,-0.054404384123,-0.0176457036458,-0.0307172063708,-0.0415078951594,-0.0572796780427,-0.0534832229033,0.0124993385493,-0.0321260376802,-0.0890153427327
31,0.0253270508986,0.0836083820024,0.0625502073884,0.0283979539678,0.0680211988382,0.082852630928,0.0340101870304,-0.000830555929471,-0.0128190150415,0.0301866731582
32,0.0093313079267,-0.00333779725378,-0.0280005476527,-0.00619433170409,-0.0259575183145,-0.0204634846641,0.0133229439252,0.00284599156265,-0.0403840806678,0.00405840030583
33,0.00153938656825,0.00761990815315,0.0233546371432,0.0036929127085,0.0420311215561,0.0178452682105,-0.00557249325236,-0.00592848730419,-0.0141366459198,0.0124887252093
34,0.0111782073623,-0.0555158122222,0.0018320292481,-0.0250754410617,-0.0259776133048,0.0110836763089,-0.0428773574964,-0.00909771943193,-0.0357905597354,0.0490816214052
35,-0.026555628498,-0.043944730246,0.0418455382054,0.00658988973256,0.0360172026391,-0.00538974423306,-0.0170750019262,-0.0657582931427,-0.0203619499199,-0.0188457322732
36,-0.00416041668116,0.0113994807744,-0.061612379468,0.0245240519607,-0.00495322456221,-0.0169355758333,0.0295143005822,0.00995166589752,0.0320142625631,-0.000725017996171
37,-0.00491300387844,0.0004925489191,-0.00557184740424,-0.0326012303189,0.0343401436975,0.0222343104863,-0.00754361936013,-0.0134257314287,0.00795966715953,0.00936645289031
38,-0.00582526334303,-0.0569862851559,-0.0564762916584,-0.030698135831,-0.037157066296,-0.0525554409332,-0.0266221586509,0.00891711407665,-0.0608642798496,-0.0930451227166
39,0.00853871777087,0.0360837829527,-0.0330162597141,-0.00729477747578,0.0149571876967,-0.0058044804773,0.00886465823849,0.032508135605,-0.00992231966056,-0.000364353375674
40,-0.0131241509519,-0.0647138168666,-0.0208018648108,-0.0153778249873,-0.0179471393844,-0.0222123875869,-0.0162861236195,-0.0470799782768,0.00188570244088,-0.0178517590735
41,-0.0123746045878,0.0934671112935,0.0383520429906,-0.00911972493661,-0.0504787530754,-0.0178312467923,-0.00311787201536,0.0324377275872,-0.0501079206081,-0.0325095583007
42,0.00810593335715,-0.0288208281307,-0.0280294957606,-0.00953710049288,-0.0526702132745,0.00898948771877,0.00155510783698,-0.00976703281149,-0.00979850354042,0.00925329565297
43,-0.00478016363034,0.0121194767053,-0.0228118363707,0.0340340966197,0.00527771710415,-0.036733757849,0.0207548749843,0.0143339099402,0.0392627065912,0.0172404332565
44,-0.000401536690365,-0.0102517455577,0.0911860763658,0.0227502629313,0.0337661224974,0.0216158283057,-0.013426872461,0.0274490145855,-0.0312261929242,-0.00114668299086
45,-0.0112471669918,0.0231274677052,0.00876296902022,0.0415411520656,0.0109315904622,0.00141815052443,0.00195992371988,0.00624828069496,0.0497514210205,0.0563684065873
46,-0.00785199112119,0.0336057853269,0.0256775651417,-0.00433747944473,0.0139675261933,0.0424416070257,-0.026210454052,-0.000335031911618,-0.0118870225042,0.0212446314063
47,-0.00958020726683,-0.00796078100473,0.0518361236658,-0.0164301073785,0.0388964116744,-0.0103104727731,0.0284053230151,0.0204853947639,0.000878926732503,-0.0470166263287
48,-0.0220780015871,-0.00730156059547,0.0185154355528,0.0385891539377,-0.0238660149882,0.0105462301084,0.0197346357769,-0.00874181683309,-0.0220881705934,-0.00781024871402
49,0.0012261223914,0.0417298226881,-0.00311253126991,0.0199072037983,-0.00718010098764,0.00228001260927,0.00953164268362,0.041415401198,-0.0239908414102,0.024393881168
50,0.0136953369744,0.0405732305449,-0.0366222934746,0.0104597266228,-0.0466993631745,-0.0200181705685,0.00748731559885,0.026079083893,0.0245115496893,0.00675897198107
51,-0.0117470373079,-0.0369734598884,-0.0141743004236,0.00591971566015,-0.0349086099812,-0.0564534252667,-0.0421779989804,-0.00287209363147,0.0456952269712,-0.031964037124
52,-0.013734117216,0.0266817916815,-0.0256560054993,0.0165810430196,0.0390837433195,0.00288332273785,-0.0117078615002,0.00460277854998,0.00677263073962,0.00293707109402
53,0.000859516200072,-0.0033925247879,-0.0104001432544,0.0165066709617,-0.008477333519,-0.000629745450747,0.0168871272418,0.011578545097,0.00544070231114,0.0127721755296
54,0.0124719768086,0.0283409504649,0.0995663365988,-0.0257098779938,-0.0842878918806,0.0318133160371,0.0255670784854,0.0346813810958,0.0146309099981,0.0162059815522
55,-0.00146477712014,0.0372280401709,-0.0112624736101,0.0239703425876,0.0380043313631,0.0399029219937,-0.0196856821445,-0.0111088539447,0.000892581220323,0.0113485378525
56,-0.0128089665896,-0.0452010658715,-0.0675690818602,0.0146290360586,-0.010242425355,-0.00865843895533,-0.0409995130257,0.0365394698693,0.00304325782526,-0.0563249266418
57,0.00427496666572,-0.047706601455,-0.0272120135569,0.0229903051361,0.0073931694611,-0.0398560606835,-0.0114010471297,0.0218240281096,0.0256155670188,0.0160743096557
58,0.00949545564434,0.0282158599398,0.00458023386977,0.00582137755406,0.0403206436898,0.0119937419502,0.00323441065094,-0.0106306164002,0.0387570921,0.0530010732163
59,-0.00365653550232,-0.0245872635602,0.00153680341324,0.0119935712303,-0.010950854066,0.0225006432562,-0.0342666510951,-0.0147557629921,0.0457029051603,0.00612236298854
60,0.0220336600873,-0.0555772480231,-0.0195786030758,0.0191997580204,-0.0153332493592,0.0267004481431,0.019634918775,0.0008170428246,0.000377315225716,-0.0226859460878
61,0.0155483358961,0.0685224796302,0.0896479717783,0.0324317155205,0.0743496198176,0.0468225726767,0.0414082709277,-0.00895265476834,-0.00306748034653,0.0541049540785
62,0.00203394198923,-0.0149803621042,-0.147151677724,-0.0235735274873,-0.0272614922437,-0.0363751561909,-0.042973120351,-0.0194731220829,0.00392861039659,0.00767341024523
63,0.0113945250886,-0.0157103147662,-0.0468401376592,0.000251602686739,0.0179382569183,-0.0277100708137,0.00255342799629,-0.00888871375186,0.0108180759353,0.0300020800319
64,0.0225828454549,0.104800696848,-0.0168964530126,0.0532157944127,0.0160901971623,0.0613012110134,0.0209172639217,-0.0403910733649,0.000389296955857,0.0505687041596
65,0.00433855331562,-0.0224656847887,-0.00835796494433,-0.0101720443053,0.000236696958563,-0.0130596962591,-0.0189973000959,0.00515135808611,0.0208109183032,0.0126358747975
66,-0.0177159182143,0.032152100147,0.0343070869244,-0.00597159396484,-0.00699118424441,0.0013938898973,-0.0113180420892,-0.011993219445,-0.0502404070312,0.0169131149803
67,-0.00669847476031,0.0436781932292,-0.00414565940744,0.0440347696375,-0.0512988708529,-0.0209029581485,-0.017076440822,-0.00709770662018,-0.034247465617,-0.0593859873517
68,-0.0145258965669,-0.00666905010122,-0.0390752317293,-0.0158482387243,0.0157499032023,-0.0148534288978,-0.000404587272793,0.0222560795346,-0.0276405963668,-0.0271090462685
69,-0.00679443904448,-0.0428472993431,-0.00768853614532,-0.0257565147828,-0.0315698235885,-0.012935794639,-0.0169540404704,-0.0797778394962,-0.0150766392385,0.0329854580324
70,0.0173185959116,-0.0810431495283,-0.0372203286063,-0.0169769158028,-0.019963916734,0.00687285163192,-0.00808762953534,0.00516476043606,0.0287371427882,-0.05054918077
71,-0.00231367057888,-0.0155309228638,-0.131896652984,-0.0441737728962,-0.0602742173894,-0.0396555067633,-0.00283223496263,0.0119108083186,0.0148420697474,-0.00872891550393
72,0.0222481043686,0.105614930363,0.0404948085566,0.0387117043439,-0.0223764643542,0.0444385231436,0.0297411450543,0.0256397078231,0.0256289926939,0.107195334093
73,-0.0165712798179,-0.00466231551591,0.0110599218735,-0.0190970906107,0.0339775033499,-0.013488422908,-0.0402283625422,0.0180755266829,-0.0409484353032,-0.0423354056555
74,0.00776075560668,-0.0676099557089,-0.0892443028223,-0.00645153023262,-0.0248041302905,-0.0085352220473,0.000177125079175,0.0307795451691,0.0106119070803,-0.0218462886788
75,0.00192141744359,-0.0181088903712,0.0544243507419,0.0459838125059,-0.0200223417489,0.03014208682,0.022291160251,0.0540571366581,-0.0165236075056,0.00662873101203
76,-0.00463731336859,-0.0243540590881,-0.00872560165745,0.0153989172873,-0.0660180306306,-0.0447059654054,-0.0257437550602,0.00536374818394,-0.043202624552,-0.0131008458462
77,0.0426106702311,-0.014590616484,-0.00253515752435,-0.0111344735878,0.0028702500429,0.0110852953201,0.00548107494598,0.0133708017866,-0.0109833279546,-0.00371474517324
78,0.0215648952904,0.017358170343,-0.0212820632497,-0.00425263899084,0.0445611593383,-0.00203730035675,0.00981348981138,-0.00855033865046,0.0154763370302,0.04124259123
79,0.0136757135077,-0.00886009893898,-0.0443894372316,0.0155744078883,0.0279887006976,0.0446220767722,-0.00810113970803,0.00726531155589,0.0400056783731,-0.0158828635493
80,0.00617965807988,0.0391553746241,-0.00563587948894,0.00435128155518,-0.000327600031684,0.0285507457967,-0.00136760604234,-0.0306476134199,0.00843318132705,0.0277065818078
81,0.00827057057041,-0.0406268574783,0.0049875883545,0.022918184092,-0.00235032744903,0.0402478285038,-9.76524597488e-05,0.014401320653,0.0114682671725,-0.0105229252516
82,-0.0171304476187,-0.0774606497046,-0.012709046315,-0.0295041125752,-0.0314981292873,-0.0420222919753,-0.00193758401261,0.0213678825332,0.0372127756967,-0.0480749217609
83,0.0150852508966,0.0488717328487,0.0419301702878,0.0180709736005,0.0519211951837,0.00166737356529,0.0329475562931,0.00620317810547,0.0273878541307,0.0640109929692
84,-0.00234317814202,-0.131000826976,-0.101786031759,-0.0158208463293,-0.0517289409271,-0.0303578710494,-0.0336882260695,-0.00718892815772,-0.0328151914253,-0.0473617615543
85,-0.00469100415108,-0.0372411975932,-0.129341529598,0.00636833561262,-0.0391265122785,-0.0466927100375,-0.0482767009172,0.0177872440129,-0.00581183933716,-0.0273265584143
86,0.00194209898258,0.0922130485918,0.0143845322655,0.0141031169795,0.014930339186,0.0474799437237,0.0254578868426,-0.00111809518388,-0.0103928692031,0.0732712129516
87,0.00852593205056,0.0283145537587,-0.0205590001943,0.0280684825812,0.0324216650513,-0.000391094750257,0.0315510806969,0.00741739765887,0.0111745706166,0.0369644178823
88,0.0276521115285,0.0573597802546,-0.0182329546701,0.0112824553055,-0.0208931115075,-0.0135208795174,-0.00842659947773,-0.0111678976202,-0.039977673438,0.019838624559
89,0.0133737485075,0.0356613644229,-0.021183783905,0.0166909170005,0.00735430277261,-0.00934654615339,0.0148053988014,0.0198957906964,0.0207449891192,0.0187984902406
90,-0.00464066765461,0.0905187369886,-0.0095270294586,0.0529117399694,0.0322632453484,0.0254147706543,0.057717992841,0.0165116208246,0.0311542466156,0.050631076275
91,-0.00958514018475,-0.0419536836106,-0.0562355469128,0.0141683091632,-0.015332902517,-0.0343942827824,-0.0128481703279,-0.01012527375,-0.0113831527825,-0.0159566153624
92,-0.0154444194986,-0.00463812455342,-0.0389457359554,-0.0306297125483,-0.023474293459,-0.0498275500804,-0.0164569407278,0.0203158577674,-0.0488782681896,-0.0211180563087
93,0.00791224522103,0.0589577670721,-0.079215384525,0.0371219395571,0.0311890140869,-0.0387765139678,-0.0187417878661,0.00733509345329,-0.0095587204861,0.0404868729587
94,0.00637331209611,-0.0454962770709,-0.0411645530645,-0.035917659176,-0.0502549787842,-0.00748960221654,0.0158062312598,0.0109178445203,0.0269393900122,-0.0853155014669
95,0.00674563449838,0.0444804439167,-0.018471514801,0.000637020358839,-0.0473410349858,0.00672359156109,-0.00230801655769,0.00158917462629,-0.0237819444807,0.0292431807514
96,-0.0141545458531,0.00657094547191,-0.0452581696177,0.0304796414817,-0.0335523763742,-0.0173574323624,-0.00325302931385,-0.00683327599315,-0.0653763422483,-0.0233755042159
97,0.000565614545811,0.0663893347746,0.070505943287,-0.0100746303188,0.045345161443,0.0417993698146,0.0380145442141,0.008118843984,0.0348871238014,0.0292281718744
98,0.0140224246204,0.0430606717283,0.0558233450016,-0.00624807096714,0.0329659928864,-0.0190051304967,0.00386061941105,0.0678955947631,0.0121987966718,0.0104672205989
99,-0.0161839108359,-0.0548710508816,0.00584642382054,-0.000897682800248,-0.0287175395297,-0.0371382529065,-0.0175839750161,-0.0275357100644,-0.0586787152323,-0.0123192505218
100,0.0132959473637,0.0338044725341,0.0163444239605,0.0187086960495,0.0312431839806,0.0124969622951,0.0112636741721,-0.00234449751727,0.0548205850873,0.0263391942855
101,-0.0147997501425,0.0437752946042,0.040781428402,0.0594774394737,0.0690929479687,0.0508115914412,0.00157226993495,-0.0160494194639,0.04096062739,0.047691396104
102,0.0260224473089,-0.00238749660454,-0.0836257673833,0.0134971928401,-0.0615093657142,-0.0262332511357,0.0147942930585,0.0226885377967,0.00895658252485,-0.0160696988829
103,0.0285873703369,-0.00307137213223,-0.16800355775,0.00262385703369,0.00112690147466,-0.0568386677264,-0.0118279329151,0.00890282606686,-0.0141076590856,0.00955242022118
104,0.0118011001579,-0.0196070158158,-0.0166025987006,-0.012751463328,0.000634810545695,-0.0685349682875,-0.000854610164438,0.0123902619738,-0.0545441166093,-0.0608166312159
105,0.0404444423477,-0.0329211125393,-0.0222161857951,0.0185541976858,0.00208911037475,-0.0132738071043,0.0484023939711,0.0114363011749,0.046753641993,-0.00615835024913
106,0.0234588363246,0.0253452971005,-0.0239170770181,-0.00145409787956,0.0748557928761,0.014920269516,0.0185433607694,-0.0251972571579,-0.0169222003814,0.0420542353099
107,0.0247077067434,0.0605220788793,0.0177521115278,0.0361231860077,0.0264687560828,0.0190926988153,0.0426128581649,0.0269596712726,0.0168366319727,-0.0185333721714
108,0.000332739447088,0.147248936319,0.0698571798048,0.00296577666956,-0.00333926493611,0.0209370482395,0.0563181258749,0.0470159028297,0.00957792792925,0.0413978080846
109,-0.0175121144217,-0.0142125718255,-0.0727049920963,-0.0318840155041,-3.95531797144e-05,-0.0410406656704,-0.0077347758262,-0.0414980620274,-0.0102308319052,-0.0472560060648
110,-0.0138621958466,-0.0880030345748,-0.0796076159063,-0.0215730558278,0.00256376045751,-0.00723145118673,-0.01034031056,-0.0223134139507,-0.00332024568674,-0.0348016947263
111,-0.0179554948684,0.0147998202055,0.0101233818894,-0.00544715350323,-0.0310559012443,-0.0439644490737,0.00689069164163,-0.00023407304828,0.0293995480998,-0.00444044152883
112,0.00240279195468,0.032770899666,-0.0603341631484,0.0380231210505,0.0442660570463,-0.00277677629889,-0.00951064541567,0.0095671627931,-0.00221082414652,-0.0129116358561
113,-0.0133935015991,0.0812547709933,-0.00956759243453,0.0177818161702,0.00840115166451,0.0220177936762,0.0164155946764,-0.00539185030718,-0.0161690120079,0.0268346901375
114,0.00912224311037,-0.0132939255915,-0.0501218597963,-0.0565740182097,-0.0978538308588,-0.0442292009066,-0.0162777423444,0.0139564827791,-0.047419659698,-0.00892654534634
115,-0.0252338676178,0.00300935099355,0.0366883525469,0.00312243085007,0.0399928905495,0.00296661921003,-0.00300802015966,0.00171897141357,-0.018642164887,-0.00426892153947
116,0.00121702001279,0.0982069083595,0.019313671039,0.0310798282591,0.0327636263077,0.0136587095537,0.0453452802313,0.0158840109655,0.0190867348302,0.0643062803684
117,0.0128834747226,-0.116963246124,-0.0367895224649,-0.0508833225863,-0.0617201716407,-0.0256247160125,-0.0161605767975,-0.00650396106086,-0.0225851920986,-0.0414592973344
118,0.00710385478522,0.00469208071947,0.0385179655573,-0.0103869324172,-0.0275229725943,-0.0259903010321,-0.00468695555094,0.020275647607,-0.00201903355572,-0.0130841109055
119,0.0126322227916,0.0685522824773,0.0363532479658,0.029001500499,0.0301726496617,0.0165624110906,0.0114669511995,0.0642257129501,-0.00645504172495,0.0174002656212
120,0.00470140388013,0.0542290174718,0.00320237793011,0.0383331720313,0.0188238372507,-0.0214110410801,-0.0203916615719,0.00325773897743,0.000629985678288,0.0323721828199
121,0.0211568308866,0.0206487766194,0.0140806002128,-0.00850914997278,0.000389500331556,0.0119338955641,0.0260255357349,0.0098228156757,0.0151964603331,-0.00447928462256
122,0.0135429933148,-0.0247595481416,0.00956566838792,-0.00451081370241,-0.0206418534454,0.0306214337765,0.0207588696553,0.0168163094176,-0.0443835019286,0.019175703187
123,-0.0148444436435,0.0635625015745,-0.0236193388171,0.0273926014504,0.0165262512201,0.00273104362343,0.0244512411639,0.0144476819756,0.00119923737738,0.0363231443211
124,-0.00460503704601,0.0157942105516,0.00692951169659,0.0117371074636,-0.0129339048329,-0.00315563755716,-0.0294355677226,0.0245799527345,0.0247597757778,0.00493156938062
125,-0.00239004983426,0.0546163529133,-0.0581000256321,0.0332563732032,-0.0433307387632,-0.0509945424093,0.0474866335484,0.0193377029246,0.0220077760472,0.0204443280168
126,-0.00114206615915,0.158306229828,0.123788939019,0.0680035590645,0.0955900264611,0.0413714969378,0.0526286798014,0.0158141898025,0.0108859049352,0.0873148923624
127,0.00918699125778,0.0268106893674,0.0123259573235,0.00289469569457,0.017293269762,-0.01173545728,-0.00220814423738,-0.00983525509868,-0.00702565916994,0.0343799164289
128,-0.0211450840091,-0.0308176642477,-0.00284018824938,0.0182500651817,-0.0488275938466,0.0123583963398,0.00281122492132,-0.0111327807423,-0.0254472102431,-0.0582176696412
129,-0.00896314067088,0.00673605244916,0.0194533087939,-0.0167588481733,0.025147395633,-0.0182207045897,-0.014696363295,0.00534081025339,-0.0257914966243,-0.00593063235113
130,-0.00154800983195,0.0172865726774,-0.0543186404092,-0.0111114073182,-0.0505901831815,-0.0147013219694,-0.00905318181931,0.000715900839321,-0.015985075389,0.00702654062081
131,0.0542198475254,0.0940877958148,0.0268822262277,0.0170252578522,0.052953449251,0.0279344883635,0.0460964259261,0.0305491402962,0.0560375304243,0.0867012202983
132,0.0173518293389,0.0636564556607,0.0756550920895,0.0171401871597,0.0345606817964,-0.0021477481125,-0.0138497941504,-0.0416543652157,0.00211921316506,0.0718262467583
133,-0.00376410694025,0.0275698356721,-0.0449563207643,0.0035204684828,-0.027258392891,0.0325854900665,-0.0174944283409,0.00964848821514,-0.0347724309915,0.0040743378406
134,0.00632100975764,0.027650602179,-0.0387023317702,0.0309871775368,-0.00690902898478,0.015270085831,-0.0216085033572,0.0338545094837,0.00896319797536,0.0329124406549
135,-0.00532772320458,0.0281747071256,0.0132423924339,-0.0198223405443,0.0403683284334,-0.0167400213059,0.0143824699081,0.0112880133379,-0.0519922780128,-0.0428764928901
136,-0.0347948456692,-0.0379744854966,-0.0826591805549,0.00982008939479,-0.0192163966178,-0.0549134055043,-0.0111055560153,-0.0112550774677,-0.014196544821,-0.016886295095
137,-0.0104662120037,0.00136991495892,-0.0648578824842,-0.00635435641094,-0.097955347375,-0.0251615623899,-0.0281153416711,0.0118656049346,-0.0113369812922,-0.0124182306577
138,-0.0273051255595,-0.0345769180877,-0.0477739433127,-0.00426296618519,-0.0380956023349,-0.0247136897514,0.00209230449195,-0.0393102243638,-0.0127901240819,0.0083551746126
139,-0.0221161909248,-0.0536248259291,0.012356293333,-0.0410190202235,0.0121279004066,0.00153945476096,-0.011838176693,-0.0244367691825,-0.00871163152672,-0.027114324923
140,0.00418905187179,0.117506977879,0.0477832186357,-0.0232448904662,0.00435907441932,0.0281349534687,0.0172719761186,0.0210950614541,-0.00557472067728,0.0735476595613
141,-0.0236076028009,0.0296630593726,0.0215764594285,0.00136440441551,0.0133194608226,-0.0377055137331,-0.0299606489648,0.0362912401571,0.0194768855984,0.0148451216686
142,-0.0205146281898,0.0436701419244,-0.0182806003401,-0.0431277648861,-0.0184104855424,-0.0280049994363,-0.0178742884678,-0.0195956802669,-0.0502814376707,-0.00068256657849
143,0.0298754453007,0.0155711531141,0.0373997166276,0.00875805440018,0.0116342806368,0.0311483537817,0.040031553011,0.03009003298,-9.27680666521e-05,0.0024879922546
144,0.0111108311173,0.0696479518058,-0.0879373731306,0.00805396410704,0.0189272348951,-0.0192832270757,0.000305701384436,0.0124468509799,0.00367118769916,0.0455750497781
145,-0.00322019024633,0.0486675374701,0.00174589476867,-0.0181188761556,0.0338903010957,0.00540347880761,-0.00203178796441,0.0169610416268,-0.0216483964398,-0.00651910576751
146,-0.0095033894911,0.022186513726,-0.0190167276787,0.0546437924439,0.0204303922843,-0.0211591400411,-0.00812763486295,0.0275392217599,0.0162368404897,0.0193157748944
147,-0.00212868262627,-0.00850103411825,-0.0231856866024,-0.0267574759091,-0.0437504081389,-0.0113220458429,0.00194201685474,-0.00549282314335,-0.0508657081638,0.018789586058
148,0.00608044804716,0.020973142567,-0.0152306221132,0.00206702626692,0.04375747884,-0.0106643163278,0.0152987822222,0.0295311209973,-0.0110330077858,-0.00371842500165
149,0.0148614484821,0.0903859546031,0.0160975241118,0.0297629440383,0.0190256929037,0.0305452701217,0.0187930952658,0.0252805608667,0.0214655318708,0.04548081993
150,0.00577278965602,0.0390378067233,-0.0229247165096,-0.0121621388573,0.0020618014266,0.000634175050785,-0.00688478893129,0.0379516061789,-0.0143019987466,0.00368504906878
151,0.0126775352319,-0.0214098608538,-0.0714634550719,-0.00968323773777,-0.0611218548016,-0.0234290792181,0.0182282760716,-0.00871964745833,0.000304633664898,0.00866300022997
152,-0.0328624258456,-0.0290081992587,0.0343941067768,0.0172977957792,-0.0269597385545,-0.0179287388504,-0.00689760744287,0.0311464560705,0.0175202168023,-0.0381523776049
153,0.0139185620933,0.0207398990261,-0.00372942271576,0.00226064396129,-0.038146334704,0.00815186367592,-0.0056189907687,-0.0075067509915,-0.0309628746676,0.0101571216707
154,-0.00039115069619,-0.0337720061925,-0.00423100163625,-0.0161933995529,-0.0172973885969,0.0354882629505,0.00815773441701,0.0191279833643,0.0229784035931,-0.0543351964376
155,-0.0143811196387,0.0790938835542,-0.0281899469378,0.015849495654,0.00919533757646,0.000703532094339,-0.0135454202274,0.0403085796937,0.00264722831192,0.0605041150113
156,0.0132930096865,-0.0246068157574,-0.0609676282579,-0.0127970917385,-0.0603141967842,-0.0100046417344,-0.0138681830775,0.0215927787236,0.00199645831239,0.0141465227257
157,0.0067545713289,0.0838768036614,0.0355801977752,0.0326754217851,0.00874723382515,-0.0323462651414,0.0157239493374,0.0197196489115,-0.00491014648432,-0.00429294624536
158,-0.00340809812086,-0.00592962407131,-0.00459510591453,0.0256623570233,0.065421579492,0.018557571417,-0.0165853625056,-0.00884893237346,-0.0104205892001,0.023649991638
159,0.00355914243332,0.00246869650326,0.000920654065702,-0.0032359735816,0.00673252281362,0.0586079820417,-0.00222661287953,-0.026980536736,-0.020106476997,0.0318912591587
160,0.0116085864156,0.0880653386553,-0.0108402344872,0.0508491190674,0.0820082615952,0.0140466020265,0.0168586215285,-0.0375260501263,0.0691626491433,0.0908077135573
161,0.00221973797975,0.016615071983,-0.0497596413379,0.0104920427926,0.0379418905067,0.0359090597156,0.0376458523047,0.00095721803398,0.0034293011929,0.0318220296157
